Wind AT 2013,Wind AT 2015,Wind AT 2016,Wind 2030 TU EEG Stromzukunft,WEB 2015 Umgebung Wien,Hochrechnung berschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
12.7428,1464.5638,155.2148,1.952676691,1.964574,3.9,643.721,756,397,422
16.9918,1307.6385,134.7963,1.328783348,1.774173,3.7,627.23,403,492,313
12.8165,1097.9385,92.6653,1.324405157,1.808619,4.5,510.199,171,506,239
4.9955,984.8328,31.815,1.961433083,1.404039,7.1,319.258,101,459,112
5.7995,1021.675,11.0108,3.115088486,1.197096,11.2,312.278,82,308,136
8.3965,1275.8635,2.9165,3.870327788,1.461576,15.8,370.468,84,170,105
11.803,1219.8763,7.9565,4.629945289,2.363034,16.9,476.769,93,159,136
13.7098,1072.029,9.4803,4.577406902,2.87295,15.2,501.637,77,258,156
13.1738,1082.2763,3.4213,4.953932003,3.049776,13.6,468.798,88,213,234
11.8405,1185.2565,1.7493,4.805073243,2.848032,11.9,378.229,90,267,268
9.8928,1195.5065,1.776,4.684672776,2.605722,9.1,328.61,115,246,686
10.631,1255.6825,3.0408,3.96445906,2.545497,6.4,308.103,151,210,803
17.2173,1266.8988,2.4225,2.979364319,2.114553,4,484.828,189,351,846
21.7858,1366.7828,1.6568,2.31606719,0.960666,2.7,683.955,314,538,1113
39.4485,1304.347,3.12,1.184302789,0.775365,2.8,761.212,680,618,953
45.8725,1125.0515,11.0273,0.945690956,0.689994,1.8,812.078,930,706,514
62.6638,1036.583,30.0438,1.092360616,0.724536,1,817.287,1269,737,479
95.3738,928.073,57.737,1.538936896,0.69078,0.6,720.842,1731,798,714
206.2393,870.172,84.5218,1.843221717,0.729495,0.2,617.037,2032,698,592
289.824,796.084,80.6748,1.517045903,0.694875,0.3,453.504,2103,466,582
275.8918,749.3865,90.677,1.42729283,0.847365,0.3,381.621,2040,313,978
321.4628,643.3988,108.7745,1.260921269,0.823413,0,414.826,2027,257,1183
318.791,627.5403,116.1733,1.355052542,0.648219,0,506.752,1707,294,1295
304.6518,671.1948,91.0588,1.471074817,0.833592,0,545.233,1574,225,1854
296.234,697.188,82.7713,1.615555376,1.175535,0,507.728,1686,156,1860
308.138,654.502,71.7765,1.479831208,0.974454,0,437.012,1689,193,1629
226.3045,467.3163,59.5945,1.258732169,1.106793,0,317.373,1417,210,753
156.713,319.0518,42.0558,1.370376243,0.837102,2.3,248.078,1483,162,517
115.2575,308.9595,31.171,0.766184802,0.531195,5.6,289.809,1674,183,334
136.0218,299.855,47.8545,0.310852121,0.644877,7.7,402.771,1562,631,127
200.6773,279.9618,63.7495,0.21890994,0.861174,8.3,586.374,1420,968,22
227.8053,222.0698,102.8145,0.14448056,0.742821,9.6,631.065,1307,1299,16
212.7698,218.9385,162.096,0.157615161,0.425934,8.3,516.769,1197,1312,16
188.8048,252.1353,170.8318,0.15104786,0.248568,6.5,453.962,1165,1327,84
142.173,328.4258,162.5408,0.282393828,0.546183,3.1,433.114,1020,1349,196
123.369,425.8425,197.001,0.284582928,0.583506,0.5,394.265,720,1317,314
102.65,558.0053,357.6018,0.321797613,0.563547,0,552.373,541,1451,441
97.2418,821.2993,614.5793,0.582300448,0.49551,0,706.413,564,1757,571
72.0558,958.668,840.5415,1.037633129,0.727746,0,793.645,644,1821,720
58.3698,807.6295,914.8605,1.031065828,0.763275,0,965.647,731,1428,818
53.5435,545.7623,838.033,1.022309436,1.016301,0,1183.263,618,1094,913
51.133,477.6338,793.0898,0.718024616,1.124775,0,1270.154,378,813,1103
49.8305,409.0045,626.888,0.404983394,0.954546,0,1286.065,390,760,1231
74.8318,396.0903,586.3873,0.378714201,0.843627,0,1265.23,392,659,1210
132.0303,350.173,555.9598,0.383092401,1.090635,0,1126.659,345,406,1153
147.5965,339.6155,470.0208,0.505681968,0.812691,0,1034.473,314,518,1065
108.6525,345.1943,560.6403,0.512249268,0.941643,0,958.987,317,744,1059
94.447,354.3375,714.6073,0.396226993,0.621072,0,1033.557,463,938,980
113.4285,312.3495,758.6413,0.22328814,0.395586,0,1077.837,596,1266,891
136.8148,312.3458,604.9653,0.140102359,0.191016,0,1023.667,699,1425,686
145.047,266.5023,397.8315,0.07442938,0.046038,0,794.665,682,1727,676
114.863,168.6328,227.6163,0.107265874,0.172683,2.7,593.026,568,2293,885
82.8935,155.1913,202.4865,0.22109904,0.070866,6.2,653.567,855,2268,1103
67.928,116.7468,206.5205,0.116022266,0.135597,8.1,1059.955,947,2562,1515
68.4683,90.635,160.4235,0.107265874,0.04443,9.1,1614.89,989,2783,1788
75.7475,85.9513,149.5368,0.045971086,0.007503,10.5,1507.778,1101,2828,1440
61.3643,89.7295,173.601,0.013134592,0.000552,9.9,1336.244,1201,2851,1100
57.4623,107.6385,259.61,0.010945501,0,8.1,1245.765,1183,2893,1005
62.4645,97.6998,300.7398,0.017512793,0.00219,3.3,1228.293,1131,2803,965
89.5305,77.5228,345.9573,0.017512793,0.039237,0,1111.672,1038,2604,1004
144.033,104.7668,533.2378,0.024080093,0.00144,0,1121.179,1051,2279,1002
196.6685,144.117,763.143,0.07005118,0.102504,0,1323.362,1444,1985,973
217.0558,121.4468,863.7735,0.111644075,0.095124,0,1430.365,1633,1769,1280
218.3298,87.5463,762.4503,0.105076774,0.103638,0,1580.364,1674,1324,1660
238.5485,85.1963,447.4955,0.118211366,0.052059,0,1734.905,1773,1469,1577
218.966,92.6733,268.112,0.135724168,0.008001,0,1714.778,1829,1663,1806
192.3275,145.5408,180.6778,0.113833166,0.001242,0,1669.952,1784,1746,1857
187.8805,187.737,150.6018,0.105076774,0.014229,0,1618.147,1736,1296,1811
168.4285,200.3643,119.9613,0.142291459,0.048294,0,1688.266,1462,1157,1737
175.6703,145.3853,127.441,0.172938853,0.027339,0,1757.604,1163,938,1783
235.1003,161.545,149.2315,0.22328814,0.040182,0,1788.893,983,580,2051
246.222,202.399,138.2833,0.242990033,0.075366,0,1805.719,756,126,2114
276.4933,227.4948,118.5013,0.431252588,0.067479,0,1677.609,677,46,2108
300.3125,253.431,79.8793,0.661108028,0.01041,0,1493.129,720,175,2037
260.1633,164.443,46.9418,0.847181474,0.009246,0,1132.895,479,788,2075
222.908,76.2603,22.0688,0.759617502,0.000621,3.1,714.003,217,1185,2265
204.836,55.6148,16.8268,0.823101381,0,6.2,720.737,160,1715,2342
218.4685,61.0148,14.1945,0.485980075,0.037038,9.6,1113.212,187,2050,2291
263.58,78.0055,15.891,0.433441688,0.095469,12.8,1288.675,141,2112,2115
287.443,103.8315,22.5585,0.654540728,0.176637,13.7,1018.914,92,1996,2100
309.0623,105.6998,30.0768,0.864694275,0.332457,12.2,816.712,71,1879,2166
323.3123,90.3538,35.7625,0.906287161,0.337137,8,665.027,114,1738,2155
286.4028,83.5305,81.6415,0.849370574,0.362385,4.1,574.839,501,1737,2108
249.388,72.4873,132.4533,0.967581949,0.274791,0,438.063,982,1675,1809
304.715,66.3953,215.3295,0.917232662,0.164535,0,407.592,1177,1479,1723
510.8055,74.9528,313.643,1.085793315,0.186324,0,508.698,1263,1523,1762
724.4855,90.2805,406.1825,1.223706583,0.269829,0,580.679,1324,1703,1823
679.687,99.4993,336.6633,1.471074817,0.148416,0,560.419,1269,1635,1847
557.5635,113.2173,262.5918,1.558638789,0.061296,0,532.235,1150,1426,1723
487.2745,116.796,222.2665,1.519235003,0.070458,0,518.791,1221,1198,1771
570.2615,139.133,177.1048,1.49515491,0.062958,0,553.782,1464,947,1779
597.7905,158.8053,88.5963,1.464507516,0.00897,0,671.339,1316,761,1626
537.8878,201.1808,57.751,1.582718882,0.006915,0,788.035,1201,550,1508
508.8438,265.8095,123.0468,1.657148262,0.019053,0,788.205,1337,443,1478
494.317,321.1053,176.0028,1.370376243,0.031569,0,789.22,1370,243,1342
430.094,364.458,136.8735,1.179924588,0.075342,0,813.85,1028,105,1273
362.588,406.2538,157.6818,0.974149241,0.236388,0,826.972,908,106,1203
334.099,398.925,146.342,0.759617502,0.425724,0,730.152,1003,209,1141
297.458,341.7673,115.7175,0.577922247,0.083667,0,647.197,1053,296,952
259.943,245.4623,48.3705,0.488169175,0.017037,3.3,540.207,1231,291,702
236.617,303.8618,53.5643,0.411550695,0.548517,7.3,592.969,1313,554,475
211.606,542.2198,61.4928,0.21890994,2.053593,12.1,859.261,1583,1243,378
162.963,761.2958,83.44,0.105076774,2.982867,16.2,1477.604,1563,919,343
110.1275,830.863,103.269,0.175127953,3.27375,17.3,1550.131,1599,793,295
112.3853,767.8688,151.4035,0.214531748,3.613023,16.1,1457.47,1750,1097,230
124.0133,737.099,191.6133,0.251746434,3.222636,11.5,1416.373,1573,1203,155
176.0743,733.5225,240.1075,0.341499506,3.040206,7.3,1330.7,1468,905,64
238.87,715.2683,277.903,0.685188122,3.402114,4,1144.737,1367,1013,20
246.872,873.7423,434.8633,0.608569641,2.739039,2,1192.334,1001,674,5
357.5778,1145.1585,543.0135,0.481601874,2.093178,2,1323.005,802,499,4
410.6798,1181.0383,576.3965,0.647973427,2.308116,2.6,1499.775,615,532,4
425.7638,1304.4683,560.8225,0.792453996,2.51619,3,1573.478,643,1109,12
412.2053,1354.3728,380.15,0.904098061,2.608344,3,1557.255,884,2064,21
313.0235,1353.966,234.4455,0.820912289,2.661618,3.1,1382.96,1095,2446,33
280.1313,1281.2893,147.182,0.490358275,2.885361,3,1137.603,1118,2703,36
228.1863,1293.783,124.9163,0.3699578,2.885886,3.2,844.545,1149,2784,42
197.9733,1274.996,98.694,0.389659702,3.022626,3.3,623.928,1139,2728,76
206.0555,1345.4628,102.2415,0.374336,2.826036,4,489.597,1242,2677,86
209.9095,1360.5795,112.4658,0.394037893,2.198649,4.1,334.34,1409,2589,76
210.787,1345.1965,139.1893,0.400605194,2.369268,3.8,291.603,1691,2489,55
179.434,1239.192,150.1295,0.527572961,2.538261,3.3,269.261,1651,2364,24
145.9855,1230.6288,108.372,0.612947842,2.342175,3.9,290.83,1497,2081,106
112.0535,1202.8298,83.245,0.59762414,2.048121,5.1,386.249,1665,1500,243
67.5563,1161.5693,43.558,0.492547375,1.923576,8,472.143,1462,1563,269
166.1735,1171.5985,40.3748,0.383092401,3.113544,11.3,560.343,1661,2477,385
229.1985,1435.603,33.2963,0.273637427,3.826563,15.2,671.857,1755,2470,610
218.3583,1464.4683,56.9173,0.168560653,3.390933,18.4,642.045,2002,2316,1002
219.3528,1486.3873,124.11,0.142291459,3.488067,18.9,719.216,2078,2142,1563
194.703,1510.7538,176.5905,0.15323696,3.654093,17.6,768.969,1643,2043,2038
187.9953,1566.8108,43.942,0.109454974,3.616167,15.1,1078.492,1522,1846,2243
187.7283,1525.0763,27.9465,0.07442938,3.279597,11.3,1771.946,1283,1532,2358
185.9313,1427.9468,42.484,0.065672979,3.343125,8,2287.866,880,1335,2492
208.004,1389.91,56.032,0.061294788,1.657614,5.2,1983.878,804,1029,2563
252.0175,1539.4695,57.749,0.061294788,0.840195,8,1656.571,995,1235,2530
303.448,1588.5218,72.9355,0.089753072,0.846717,6.2,1503.525,1225,1379,2686
410.352,1524.2608,126.4545,0.192640746,1.520481,5,1332.155,1292,1600,2745
561.3213,1433.8428,436.6085,0.354634107,0.810888,4.7,1302.477,1102,1594,2671
597.2133,1387.619,1548.2013,0.566976755,1.065249,4.3,1341.206,885,1261,2699
933.64,1245.7073,1903.9383,0.647973427,1.260639,3.4,1291.512,808,987,2732
1050.4408,1060.5453,1684.2088,0.529762061,1.034514,2.4,1295.908,784,832,2723
1000.9058,890.1925,1632.438,0.44657628,0.738936,1.5,1289.651,710,686,2645
1023.736,788.2188,1557.4013,0.306473921,0.581463,1.1,1217.177,670,468,2610
989.9585,772.2258,1275.4073,0.161993361,0.287511,0.9,1213.592,594,320,2519
955.4143,605.452,1172.6038,0.107265874,0.113379,0,995.99,612,254,2599
950.8498,466.9513,1144.8933,0.105076774,0.036024,0,840.891,593,174,2658
936.8708,340.6108,1108.9725,0.22109904,0.006831,0,580.854,443,55,2622
804.258,182.1123,924.2058,0.249557333,0.000207,0,299.873,215,14,2600
744.5798,117.2818,735.7753,0.232044541,0.000483,1.8,113.823,88,9,2666
806.8373,65.908,1215.858,0.135724168,0.001104,3.7,138.674,91,4,2668
915.6055,42.1623,1488.3158,0.080996681,0,5.5,182.619,102,4,2755
984.1355,25.1695,1564.8725,0.07005118,0,7.6,218.394,170,5,2769
954.4185,29.5323,1467.4735,0.059105688,0,7.6,256.822,164,34,2741
878.1803,19.6593,1329.6053,0.037214695,0,6.9,378.504,128,116,2740
813.0383,24.4543,1346.422,0.045971086,0,3.9,460.536,82,274,2721
779.5603,22.2298,1492.8243,0.028458294,0,1,376.233,40,349,2588
679.8633,63.4173,1215.2505,0.045971086,0.0045,0,416.866,32,438,2026
704.1355,228.6493,1196.248,0.059105688,0.662778,0,459.556,48,673,1764
901.4663,430.2368,1358.3038,0.063483879,0.515886,0,505.268,117,854,1652
967.4908,462.285,1344.102,0.080996681,0.277359,0,437.256,227,656,2185
990.2028,416.8195,1242.3668,0.161993361,0.045114,0,451.254,378,424,2656
1079.1395,489.535,1408.6895,0.262691935,0.19092,0,653.597,575,391,2432
1144.9825,392.1425,1553.457,0.3765251,1.383003,0,732.414,649,386,2359
1134.5208,233.4088,1507.4335,0.466278182,3.082812,0,1067.336,735,402,1972
1133.4048,215.5518,1650.2493,0.512249268,0.995247,0,943.958,767,328,1651
1108.6655,328.5213,1626.8095,0.468467273,0.210525,0,1076.404,811,170,2385
1057.5318,415.6115,1759.4483,0.507871068,1.072056,0,1269.343,891,223,2478
1092.8995,355.9283,1898.2583,0.643595236,1.425456,0,1270.112,967,292,2267
1112.4135,351.2293,1943.0015,0.667675329,0.975531,0,1246.282,1018,425,2295
1108.544,484.9738,1991.6658,0.556031254,0.853134,0,946.113,1144,642,2151
1149.7958,494.2005,2153.6735,0.59543504,1.670382,0,681.125,1264,837,2445
1075.5448,441.5345,2235.5323,0.658918928,2.337291,0,544.3,1212,1000,2371
1004.4,361.9868,2189.6748,0.693944522,1.745967,3.5,514.002,1136,1034,2098
1092.4003,294.2843,2162.5273,0.619515133,1.940994,7.1,551.612,1228,1015,1309
1166.1828,266.5953,2164.4705,0.542896662,1.867737,9.3,696.673,1394,862,1046
1065.9885,270.932,2138.4513,0.788075795,1.168638,11.9,877.595,1778,754,1155
929.0953,230.356,2168.258,0.945690956,0.600204,12.2,1016.349,2107,881,1316
871.3283,288.2293,2258.1933,0.838425082,0.408429,12,1204.605,2030,621,1343
865.1608,275.3458,2157.6733,0.698322714,0.350988,10,1276.18,2008,794,1586
946.6865,260.0293,2229.9658,0.860316075,0.186417,5,1313.851,1831,1881,1841
773.2458,107.603,2158.3455,0.899719861,0.011235,0,1570.602,1744,2346,2141
680.128,72.4633,2111.1345,0.829668681,0,0,1782.947,1738,2685,2192
654.8105,49.5445,2203.4748,1.212761082,0,0,1873.578,1912,2945,2402
654.7753,44.9598,2214.954,1.392267236,0,0,2278.754,1938,2951,2453
591.0333,53.3428,2127.9945,1.440427423,0,0,2441.032,2012,2919,2367
523.2315,45.6588,2089.2955,1.352863441,0,0,2380.58,2030,2836,1912
466.6623,50.889,2088.3465,1.267488569,0,0,1973.917,2152,2785,1682
355.0255,58.378,1948.3683,1.201815581,0,0,1966.974,2222,2663,1809
289.196,62.3168,1822.7105,1.04638953,0,0,1902.777,2212,2558,1453
239.9913,53.3815,1853.3873,0.812155889,0,0,1997.311,2122,2332,1464
207.4193,77.2015,1790.7445,0.882207068,0,0,2262.682,2047,1993,1731
170.5495,181.3898,1874.6033,0.781508495,0.003828,0,2184.427,1991,1660,1379
161.276,211.99,1816.3643,0.796832187,0.029877,0,2127.831,1902,1595,1295
154.0618,258.7718,1839.6513,0.888774369,0.062208,0,2156.596,1836,1378,1162
117.36,255.9053,1857.7605,1.098927917,0.271602,0,1977.349,1783,1279,1097
87.7218,201.067,1780.7883,1.49296581,0.011796,0,1670.52,1618,1156,991
79.5115,164.2568,1837.059,1.12300801,0.085992,0,1844.868,1455,1254,752
78.1105,144.296,1886.627,0.827479581,0.429846,2.1,2178.073,1584,1162,1009
59.5908,170.4728,1826.6168,0.586678648,0.751827,4.1,2041.916,1729,879,2128
38.2645,205.3183,1893.7098,0.643595236,0.675906,7.4,1897.599,1839,607,1958
27.8323,236.4608,1988.1315,0.794643096,0.708192,8.1,1747.57,1864,544,1395
19.5745,262.2883,2050.0313,0.925989054,0.783813,7.8,1971.557,2016,368,1389
7.3553,340.7783,1797.316,0.930367255,0.748707,7.2,2099.116,2156,215,1604
1.5278,290.422,1758.202,0.941312756,0.758046,5,1732.408,2093,163,1328
0.8488,304.8598,1537.1585,0.860316075,0.830877,2.7,1407.616,1955,211,730
1.0693,390.3163,1640.8753,0.726781007,0.490056,1.3,1395.606,2075,247,548
1.3638,470.654,1673.8458,0.823101381,0.607158,0.9,1392.89,2056,334,529
0.5368,514.8763,1894.391,0.682999021,0.828201,1,1487.21,1902,288,359
1.8098,490.241,2092.33,0.621704234,1.215936,0,1487.529,1832,194,223
2.4253,453.3463,2044.451,0.626082434,1.08513,0,1486.362,1770,194,180
2.68,432.6213,1976.566,0.921610863,1.039629,0,1539.732,1583,289,120
4.5335,448.6908,1915.5085,0.908476262,1.185636,0,1693.164,1345,253,70
4.0358,430.3428,1918.9025,1.403212728,0.732126,0,1889.471,1143,258,47
8.2823,355.8808,1995.4763,1.65058097,0.521364,0,1926.447,1101,258,69
11.2305,260.7165,1905.4835,1.247786677,0.172005,0,1974.849,1029,163,81
21.605,208.394,1704.2318,1.184302789,0.101019,0,2024.312,944,126,72
22.3083,181.149,1574.4755,1.276244961,0.161439,0,2036.489,724,163,71
33.6715,185.6003,1503.5678,1.160222695,0.180048,0,1922.92,734,171,117
52.8785,272.4633,1675.3918,1.079226015,0.133497,0,1832.136,625,130,114
33.4373,320.9093,1574.6745,1.028876728,0.172701,0,1577.21,403,51,69
17.9728,269.27,1445.6583,0.967581949,0.236838,0,1428.909,274,7,38
6.9138,167.659,1386.9608,0.67424262,0.28368,0.9,1669.478,164,4,19
5.164,107.515,1288.723,0.562598555,0.379209,2.4,1627.131,99,4,10
5.412,47.7673,1257.7978,0.44219808,0.189081,3.5,1303.44,81,4,10
6.7945,26.918,1047.3645,0.411550695,0.103476,3.1,1082.531,63,17,26
8.8003,20.5593,908.8685,0.380903301,0.054909,2.3,1101.062,60,32,89
10.4953,27.2545,879.8993,0.22766634,0.011682,1.2,1391.838,57,51,220
13.2033,23.6095,1020.079,0.07661848,0,0,1466.37,75,47,343
16.5538,19.2113,954.7385,0.100698573,0,0,1490.645,86,35,281
26.371,24.3088,854.5188,0.131345967,0,0,1329.39,103,32,329
41.5543,24.827,759.8023,0.089753072,0,0,987.642,126,33,579
57.336,27.6683,627.2813,0.061294788,0,0,663.754,125,35,919
60.2388,28.8603,549.9625,0.039403786,0,0,375.968,131,43,956
53.414,32.185,396.7735,0.083185781,0,0,262.161,161,49,613
42.2883,30.6695,181.2945,0.251746434,0,0,327.653,214,66,340
44.0193,34.99,91.5453,0.437819888,0,0,539.642,289,88,205
76.7873,32.4685,75.5955,0.461899982,0,0,636.447,479,98,151
86.5898,29.1515,74.4073,0.350255907,0,0,527.588,625,70,282
104.279,45.904,87.1373,0.326175814,0,0,581.676,700,97,401
135.611,70.9113,114.3373,0.29333932,0,0,428.679,720,154,793
195.15,76.268,121.2235,0.258313734,0,0,646.544,841,217,618
210.9338,67.599,118.6545,0.238611842,0,0,1031.78,857,367,574
234.8538,96.3255,72.5388,0.242990033,0,0,1214.033,779,567,595
210.521,122.146,40.6898,0.212342648,0,0,1350.395,639,769,575
143.441,126.864,41.7435,0.29333932,0,0.8,1531.389,469,736,540
104.6523,137.297,53.806,0.275826527,0.099387,3.2,1436.52,440,899,571
154.606,162.477,42.0873,0.14885876,0.150084,5.1,1752.503,490,1305,592
214.993,219.7128,54.644,0.179506154,0.136884,6.6,1721.993,463,1668,536
283.892,239.6683,64.8925,0.096320373,0.212253,6.9,1636.785,410,1862,449
283.8263,245.067,90.131,0.059105688,0.497445,6.2,1506.638,331,2091,598
252.758,241.2023,111.9168,0.045971086,0.828744,4.9,1454.819,248,2293,1023
197.1768,265.748,125.709,0.065672979,1.16928,3,1519.717,220,2459,1251
154.8368,274.9378,115.1003,0.105076774,1.250295,0.8,1387.921,249,2409,877
206.2663,252.4088,107.767,0.063483879,0.894393,0,1511.989,286,2290,842
207.383,242.2568,96.5855,0.089753072,0.822993,0,1657.623,304,2120,970
221.5213,225.0143,100.7715,0.126967767,0.598737,0,1563.494,302,2069,1181
259.913,206.8173,123.1583,0.179506154,0.649311,0,1472.005,242,2052,1529
245.6468,153.2323,140.9425,0.332743114,0.417468,0,1304.388,201,1905,1832
189.79,115.3115,92.5133,0.44657628,0.602523,0,1124.927,124,1749,2026
159.6258,117.7403,74.9395,0.505681968,0.302904,0,998.117,90,1706,2052
100.0528,136.5645,48.0475,0.645784327,0.18282,0,1105.935,74,1602,2075
53.3863,149.5283,52.993,0.667675329,0.530775,0,1108.94,76,1336,2125
42.623,167.3,55.6535,0.783697595,0.57396,0,1000.384,78,1132,2083
31.0258,174.2775,99.5765,0.803399488,0.548688,0,891.08,101,885,1923
40.3818,167.6048,95.7638,0.755239301,0.171741,0,878.376,96,550,1845
56.7115,164.5583,123.5315,0.685188122,0.201675,0,730.121,57,374,1999
44.6475,158.5195,127.0288,0.641406135,0.357642,0,653.89,51,388,2126
70.9878,137.821,105.7045,0.564787655,0.405282,0,478.91,38,256,1790
59.418,111.1043,105.949,0.501303767,0.431664,1.8,328.453,29,164,1414
25.2058,89.303,86.929,0.264881035,0.390861,4.2,329.928,32,154,1439
15.2723,91.2943,98.6648,0.133535068,0.356526,5.9,383.108,33,111,1724
15.384,69.9283,96.4693,0.122589567,0.085614,7,489.628,39,102,1649
15.17,40.615,130.0713,0.131345967,0.01803,7.3,594.41,45,122,1323
14.94,49.6265,113.842,0.07880758,0.000207,6.4,454.089,67,158,1112
10.4313,35.3118,112.9625,0.059105688,0.00696,4.5,424.572,117,235,1029
9.5308,39.7233,99.1463,0.063483879,0.004002,1.9,390.392,165,255,639
12.3303,51.703,106.5165,0.056916587,0.011424,0,277.691,187,181,211
17.1898,91.3405,102.8408,0.091942173,0.000207,0,175.591,196,195,95
25.3325,101.0838,145.3518,0.137913268,0,0,131.374,250,1124,51
30.619,109.7935,215.03,0.14885876,0.016782,0,156.294,315,1926,45
36.6365,145.2333,296.1375,0.140102359,0.004278,0,245.639,277,1853,42
39.5468,193.5343,349.7705,0.161993361,0.007236,0,309.216,274,2006,46
35.255,298.9843,399.8828,0.201397147,0.253716,0,355.768,325,1699,120
37.2858,336.6605,368.5495,0.216720839,0.314235,0,402.371,291,1126,114
37.595,260.1813,363.7048,0.249557333,0.100869,0,412.877,280,605,166
41.3763,152.3483,355.7353,0.22328814,0.064134,0,547.646,321,581,188
50.5505,153.2625,404.9805,0.207964448,0.077877,0,615.494,314,841,189
72.3738,140.5848,428.6363,0.269259226,0.039921,0,552.948,386,695,243
87.8623,157.5515,492.6983,0.267070126,0.069708,0,605.151,439,728,371
82.3048,173.0518,508.3643,0.192640746,0.10353,0,712.099,460,544,495
120.5573,113.2055,425.152,0.22328814,0.015897,0,693.797,457,617,505
156.5695,86.4033,328.06,0.234233641,0.021885,0,524.534,420,565,406
149.1443,75.5448,272.4683,0.098509473,0.005664,1.9,419.82,299,353,249
211.1878,71.2575,309.9145,0.054727487,0.010824,3.8,470.891,187,370,174
385.399,64.1505,261.2778,0.019701893,0.004623,5.9,461.741,214,408,93
557.1688,61.928,213.8738,0.019701893,0.003657,6.9,376.711,369,388,76
618.1193,61.541,248.1018,0.032836494,0.001104,6.3,284.81,528,486,30
652.713,81.6258,187.4835,0.041592886,0.003795,6.2,496.661,689,667,45
682.119,115.9205,72.9125,0.096320373,0.017241,5.3,607.582,731,1281,65
695.809,149.0903,43.562,0.091942173,0.11232,2.1,549.319,724,1829,69
765.9445,223.158,43.6253,0.07880758,0.158244,0.9,541.578,598,2054,123
864.4325,306.7138,25.8258,0.063483879,0.345822,1.7,554.667,706,1982,231
899.7258,324.2688,19.6125,0.032836494,0.215064,0.4,506.316,785,1664,386
929.958,339.4708,22.2718,0.010945501,0.243081,0,605.461,708,1294,445
917.5213,401.3538,20.565,0.010945501,0.229731,0,604.172,664,850,509
707.0528,472.0048,22.0805,0.015323692,0.175314,0,783.266,675,674,513
469.9035,558.724,32.9093,0.050349287,0.152781,0.4,764.267,667,714,396
415.6233,544.5798,59.047,0.242990033,0.113424,0.1,584.898,602,881,249
388.4435,593.4915,89.1775,0.52100566,0.068178,0.5,517.648,662,853,199
346.5558,671.094,100.0465,0.847181474,0.099273,1,581.905,599,1026,169
233.4098,733.787,103.349,1.017931236,0.204642,1.6,545.034,637,852,84
153.5515,869.1388,95.0138,1.142709903,0.18384,2.5,569.33,652,582,80
133.7615,968.938,93.7418,1.087982415,0.246333,2.9,565.756,588,385,96
201.178,1189.4343,106.3213,0.980716541,0.395934,3.9,494.276,613,372,78
284.1503,1445.7673,108.4165,0.818723189,0.353256,5.6,484.021,559,345,80
623.5898,1506.7418,151.7415,0.770563003,0.514653,7,485.804,481,270,73
865.992,1448.1548,120.3843,0.980716541,0.748095,8.8,408.983,323,205,70
798.3713,1485.3783,107.3988,0.838425082,0.717111,10.7,286.362,241,117,27
685.9598,1529.5403,131.7823,0.869072476,1.243221,12.9,287.857,291,183,14
646.546,1549.8333,178.397,0.735537408,1.624383,14.4,252.289,387,499,19
523.961,1555.2955,187.4878,0.514438368,1.794837,14.5,220.826,587,925,29
387.9328,1579.1688,217.284,0.343688606,1.74792,13.8,222.911,839,1492,37
260.0198,1580.8915,275.3128,0.413739795,1.604373,12.6,186.866,1003,1491,56
234.0415,1598.7098,336.1225,0.313041222,1.881489,10.5,206.431,951,1372,73
93.0628,1553.6455,412.084,0.164182461,1.613607,7.7,150.699,829,1535,519
85.1855,1536.1348,457.7893,0.161993361,1.551399,5.6,166.481,1000,1922,1775
150.6118,1527.1138,542.5928,0.089753072,1.534452,5,276.454,1213,2133,2037
141.0765,1410.0038,592.9125,0.100698573,1.48545,4.8,300.555,1273,2006,1993
230.7553,1351.9688,510.0965,0.142291459,1.22505,4.5,218.74,1151,2082,2030
152.5868,1313.997,442.5955,0.170749753,1.180329,3.9,184.311,1209,2100,1998
74.1188,1332.5593,397.1105,0.14448056,1.746333,4,136.264,1453,1826,1866
40.4145,1321.1748,248.1835,0.258313734,2.143476,3.9,105.702,1203,1450,1807
35.5073,1374.4138,169.2455,0.319608513,1.607136,4.7,131.473,1039,1175,1736
24.4943,1324.3185,160.2008,0.271448327,1.467051,4.6,149.92,1144,768,1451
26.6308,1338.3235,152.18,0.278015627,1.423761,4.7,144.826,1258,630,1366
30.3395,1290.5838,170.2635,0.363390508,1.536669,4.4,207.763,1274,539,1258
43.807,1210.2188,180.7433,0.527572961,1.499526,3,251.034,1240,470,1143
73.3105,1139.418,168.7713,0.814344989,1.597722,2,241.111,1155,374,1064
98.7523,1062.94,147.6033,0.932556355,1.68525,2.4,235.667,1030,328,919
112.6795,985.4395,148.0548,1.234652075,1.778631,3.3,304.283,957,273,929
109.996,923.611,158.9303,1.552071497,1.215528,5.5,275.927,687,252,753
162.8438,907.941,190.715,1.517045903,1.195491,8.1,348.538,512,269,639
169.5103,902.1623,233.055,1.672471964,1.005741,11.3,375.982,525,329,584
226.5908,744.2543,278.7535,2.248205111,0.827829,12.7,356.991,690,330,702
301.1388,643.282,301.2493,2.767021671,0.645114,12.1,282.924,800,333,998
242.2685,554.2658,279.9415,3.296783741,0.475311,10.2,430.23,709,357,1157
