"Dach OW (320 kWp, 60%PV/Roof area)","Fassade SO/SW (209 kWp, 22% PV/ ref Area)",Dach+Fass,Var4,Var5
200.976,68.9,269.876,734.9091406,534.7178576
171.513,67.247,238.76,652.0089265,513.7313841
136.572,63.223,199.795,540.3033201,438.5007059
89.564,49.514,139.078,398.1236052,283.3611149
34.503,25.689,60.192,199.3970032,66.15840051
1.187,0.439,1.626,10.52238466,7.170378467
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.352,0.129,0.481,0,2.171517056
12.246,4.582,16.828,30.22999499,58.39413399
31.696,12.126,43.822,127.5401922,207.2122785
48.137,18.422,66.559,254.3407569,378.5835952
70.938,27.266,98.204,423.1288427,95.51031562
95.43,36.53,131.96,560.841645,726.0153937
102.82,38.98,141.8,663.4895478,18.33401649
111.715,42.362,154.077,722.419274,914.9045862
102.204,38.74,140.944,757.5752607,939.1847702
84.476,31.928,116.404,756.6898939,907.9455299
75.971,28.657,104.628,707.7214556,823.6935829
62.917,23.847,86.764,627.4518377,704.5261192
46.47,17.663,64.133,514.4710115,463.4440042
29.39,11.122,40.512,376.3829303,350.095186
11.289,4.222,15.511,182.9758164,152.2065856
0.158,0.058,0.216,8.226989115,2.914787995
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.35,0.128,0.478,0,0.615748964
19.736,9.433,29.169,10.69362846,22.03215376
47.941,25.495,73.436,74.57849433,5.42150567
87.448,46.088,133.536,182.4365806,123.0441317
131.941,61.59,193.531,426.0363438,106.9071367
167.14,68.602,235.742,665.0489593,204.0169422
196.423,72.526,268.949,660.1521155,275.3017261
208.929,75.976,284.905,605.6856583,34.66411623
211.478,76.883,288.361,297.3958191,345.4424557
203.51,71.779,275.289,483.1078927,353.3014528
183.086,63.92,247.006,434.6531858,378.3249078
152.758,60.055,212.813,348.5685658,339.2594617
104.167,45.725,149.892,303.3274127,414.2350959
60.608,29.815,90.423,238.7029193,378.4414993
20.881,10.668,31.549,45.26665756,158.0215876
0.155,0.056,0.211,1.741585827,8.766224894
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.357,0.131,0.488,0,0.623035934
20.382,10.069,30.451,32.46709478,25.31857722
49.093,29.532,78.625,124.0169422,82.28082161
95.645,55.262,150.907,247.6658924,110.222708
143.387,69.462,212.849,410.6571936,159.5008426
185.536,77.726,263.262,545.6592431,192.4306599
213.144,78.728,291.872,645.213827,206.9718085
231.964,84.104,316.068,699.2539964,221.5020267
233.61,84.822,318.432,730.0924534,224.8941112
225.344,79.228,304.572,739.5837318,197.028738
201.519,69.698,271.217,688.4947853,161.5011158
169.82,67.169,236.989,607.7405839,123.331967
118.902,53.624,172.526,493.1274764,83.35200619
70.966,36.865,107.831,354.8062121,48.64052466
25.531,15.872,41.403,177.7984242,13.74686888
0.353,0.13,0.483,6.831534363,0.626679419
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.557,0.205,0.762,0,0.619392449
20.235,11.195,31.43,17.18631871,6.357881313
49.523,30.115,79.638,13.12018946,52.33866193
102.487,61.672,164.159,25.43152525,7.214100287
156.293,77.613,233.906,150.038712,145.7138953
185.707,78.603,264.31,48.49114178,208.4583504
218.428,81.197,299.625,130.5023455,244.1462859
124.764,47.043,171.807,615.592294,319.4097554
126.245,47.638,173.883,706.4899576,292.8815412
83.506,31.573,115.079,922.3955914,324.7183131
71.907,27.128,99.035,671.2720317,320.367992
63.24,23.986,87.226,649.7390354,199.7577082
50.128,19.213,69.341,386.4936011,144.7520153
16.474,6.174,22.648,121.4847201,7.104795737
9.19,3.433,12.623,139.9972674,54.98383204
0.346,0.127,0.473,22.17424967,2.102290841
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.56,0.206,0.766,0,1.384524297
22.779,12.826,35.605,26.14564831,36.74818964
55.332,36.623,91.955,106.7031015,61.8153664
110.572,69.166,179.738,220.0409892,384.0306053
168.623,84.726,253.349,327.4399964,111.0461356
188.116,79.725,267.841,404.3065993,666.5464317
229.12,85.326,314.446,498.5526256,169.3273216
153.587,57.566,211.153,527.6859316,945.2365988
138.624,52.257,190.881,527.4381746,969.5240698
135.456,50.512,185.968,490.5260281,946.402514
108.184,40.404,148.588,472.7020996,860.1320763
96.323,37.039,133.362,406.0445416,721.7598033
69.998,27.775,97.773,299.8806759,548.2898392
40.8,16.907,57.707,201.2515371,286.5382338
16.844,7.734,24.578,89.9795054,140.21952
0.349,0.128,0.477,1.778020677,0.615748964
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.162,0.059,0.221,0,0.630322904
1.434,0.531,1.965,23.48226078,52.79774104
16.956,6.354,23.31,97.34298857,139.9826934
45.692,17.537,63.229,187.5083117,41.56123332
77.839,30.225,108.064,264.7465501,324.605365
113.309,44.159,157.468,348.4701917,387.4409072
113.152,43.004,156.156,413.0655372,439.6301863
115.627,43.904,159.531,477.2928906,450.2181537
124.978,47.451,172.429,474.899121,458.0735073
119.8,44.96,164.76,459.0390308,476.7864462
88.303,33.316,121.619,424.0834358,369.882953
60.642,23,83.642,306.9526802,361.40092
26.651,10.017,36.668,202.12233,285.3650317
7.969,2.974,10.943,131.0379378,147.6048641
8.497,3.173,11.67,48.08307146,53.71589926
0.159,0.058,0.217,1.129480348,0.615748964
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.164,0.06,0.224,0,0.633966389
18.748,9.286,28.034,23.54784351,50.98328551
48.598,28.465,77.063,121.5685203,31.72746732
92.824,54.537,147.361,251.9214829,253.2477114
140.31,69.349,209.659,431.0169877,377.6435761
179.532,76.275,255.807,584.1089402,380.212233
210.51,78.739,289.249,696.4922348,545.0908594
229.51,84.504,314.014,764.7055609,140.5692945
236.401,86.914,323.315,799.7230951,563.7127112
228.144,81.173,309.317,811.8777611,589.5850981
208.537,72.177,280.714,775.2971717,525.3249533
175.871,70.894,246.765,686.9790955,413.0509632
131.706,62.888,194.594,569.9248531,352.3687207
81.544,46.468,128.012,421.4236918,234.7497381
29.198,22.884,52.082,195.811814,68.97117092
0.351,0.129,0.48,6.091906909,0.619392449
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.164,0.06,0.224,0,0.637609874
15.288,6.355,21.643,18.45060801,39.12374186
41.347,18.182,59.529,122.7162181,70.17352097
71.644,30.696,102.34,238.8231543,370.385754
112.53,48.419,160.949,391.5726192,563.3811541
143.483,57.296,200.779,517.5643303,734.8654188
160.707,60.934,221.641,628.4574395,735.8783076
169.755,64.006,233.761,696.320991,938.1828119
178.461,66.969,245.43,726.430751,87.50557909
156.966,58.269,215.235,707.6485859,935.4465546
131.126,48.534,179.66,688.808125,850.258232
113.242,43.959,157.201,616.2626953,715.0412169
82.473,33.781,116.254,508.9329143,120.777884
44.779,19.397,64.176,348.397322,86.84246482
14.248,6.316,20.564,161.082115,127.8571754
0.162,0.059,0.221,4.652730337,0.626679419
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.164,0.06,0.224,0,0.637609874
18.12,9.684,27.804,19.27403562,46.61474701
46.03,28.799,74.829,141.4728788,185.9744045
92.235,55.815,148.05,252.2056747,343.0195382
140.137,70.525,210.662,431.4797103,509.373776
179.71,77.378,257.088,582.702555,654.9310015
208.591,78.525,287.116,697.3557408,529.2526301
226.19,83.96,310.15,764.8768047,820.9318213
229.299,85.13,314.429,797.6718131,847.0155304
214.184,77.4,291.584,810.1653231,820.1229676
191.011,67.435,258.446,771.6828346,734.1658697
157.818,63.546,221.364,683.6453067,602.2134171
114.997,53.243,168.24,562.779979,446.7313385
68.361,36.584,104.945,411.0798379,276.6716765
22.822,15.53,38.352,187.1038849,98.88418272
0.159,0.058,0.217,4.587147607,0.615748964
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.164,0.06,0.224,0,0
17.53,9.37,26.9,15.89288154,19.5691579
45.391,28.459,73.85,125.878763,72.97171745
91.499,55.477,146.976,235.3254088,45.66015394
139.757,70.888,210.645,406.2267159,45.64558
178.295,76.944,255.239,556.7099331,98.61092135
212.302,80.112,292.414,667.9564604,341.0374824
229.868,85.541,315.409,729.2471649,456.6416177
236.76,88.013,324.773,765.3650317,119.7103429
228.006,82.048,310.054,778.1609509,571.8704741
209.071,72.849,281.92,746.0399872,423.7300178
176.727,72.177,248.904,664.400419,362.7635834
129.748,62.969,192.717,552.8624129,279.928952
81.755,48.13,129.885,407.3161179,140.2413809
27.408,21.91,49.318,185.497108,71.94789816
0.16,0.058,0.218,5.341349,2.124151751
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.164,0.06,0.224,0,0.637609874
12.895,5.391,18.286,2.535865555,40.20950039
43.209,23.25,66.459,41.44828528,92.15830942
67.267,29.288,96.555,109.6652548,334.9382885
104.141,44.269,148.41,158.0725964,493.710434
124.511,49.406,173.917,187.4791638,627.5210639
160.345,61.073,221.418,213.0236371,727.6695359
146.392,55.512,201.904,262.4948763,797.5552216
168.506,63.733,232.239,315.2416086,837.5861912
92.702,35.089,127.791,295.1477889,789.1569887
61.977,23.38,85.357,220.5109988,728.0593888
92.933,35.988,128.921,178.1992075,587.2969896
97.937,43.112,141.049,166.3360204,457.064262
81.654,46.422,128.076,108.5139136,269.5523068
26.603,21.984,48.587,49.47488273,40.70137086
0.766,0.282,1.048,1.807168557,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.438,0.532,1.97,4.681878217,0.630322904
11.579,4.33,15.909,58.92972628,1.377237328
40.686,15.462,56.148,138.4670037,32.55089493
64.476,24.761,89.237,224.329371,13.7905907
81.098,31.012,112.11,264.1927404,471.1317575
128.784,49.12,177.904,307.3170287,962.4629959
151.135,57.432,208.567,340.0865328,507.2277634
103.592,39.37,142.962,323.5706153,71.43416678
135.348,50.917,186.265,293.165733,579.2376008
86.097,32.465,118.562,257.4705105,68.27162181
90.573,35.102,125.675,225.1710161,718.4405884
75.51,31.095,106.605,174.559366,333.4808945
35.885,14.905,50.79,105.5918386,1.333515508
10.156,3.877,14.033,43.98050736,5.417862185
0,0,0,1.136767318,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13.598,5.72,19.318,3.945894248,41.08758027
41.154,18.968,60.122,53.62116865,158.6373366
78.353,41.18,119.533,115.3163,304.9123286
115.086,52.495,167.581,176.4029694,461.2032609
147.769,61.5,209.269,233.2996311,594.9883864
170.663,65.576,236.239,255.3463588,699.1920572
184.163,70.114,254.277,285.7257367,747.4172246
184.565,70.22,254.785,291.8504349,368.327185
174.555,65.22,239.775,281.6778248,738.811313
152.007,55.952,207.959,241.7415858,651.2692991
127.004,50.926,177.93,205.2302227,532.4042447
92.746,41.649,134.395,146.3114269,381.5821834
55.158,28.596,83.754,90.60618482,218.5252994
16.735,10.563,27.298,37.3165733,70.90586146
0,0,0,0.521018354,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
14.73,6.728,21.458,31.6108758,3.162544974
36.415,16.342,52.757,146.2349137,196.2891105
71.469,31.509,102.978,243.2171972,399.3733206
102.953,44.25,147.203,365.9115544,558.5899713
147.75,61.593,209.343,393.4271531,708.6833356
206.874,80.356,287.23,533.9709432,815.5613244
200.687,76.803,277.49,487.5966662,460.7587557
164.885,62.98,227.865,453.0345676,533.2713941
141.238,53.309,194.547,192.040807,438.493419
148.754,54.994,203.748,53.16937651,304.6135629
136.612,55.598,192.21,148.1623173,250.1507492
103.74,48.34,152.08,245.1409573,161.5958464
82.506,49.628,132.134,223.0796557,78.80858041
20.483,14.416,34.899,144.9269026,11.50976909
0.159,0.058,0.217,0.517374869,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17.113,8.954,26.067,13.26592886,35.25800428
47.207,31.128,78.335,136.0112948,1.362663388
101.668,63.428,165.096,259.6638885,153.3615703
109.927,49.093,159.02,453.4827162,299.9754065
124.29,50.391,174.681,616.1606777,464.0852575
99.261,37.852,137.113,745.0489593,400.0765132
77.728,29.495,107.223,471.7766544,429.3555586
113.787,43.366,157.153,481.089402,367.2195655
24.08,9.045,33.125,471.1609054,286.12652
15.026,5.628,20.654,430.1972036,394.3708157
11.843,4.429,16.272,355.2288564,292.5900624
8.225,3.07,11.295,262.3491369,161.8363164
4.223,1.571,5.794,160.3825659,116.8866421
1.408,0.521,1.929,66.08553081,51.89415676
0,0,0,0.517374869,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13.714,6.93,20.644,5.396001275,31.62180626
40.394,24.885,65.279,80.60117502,155.0995127
83.957,52.235,136.192,180.5638293,327.2323177
130.045,68.177,198.222,296.8857312,506.2367354
168.378,75.836,244.214,393.5728925,538.4524297
199.419,78.571,277.99,460.2559548,786.6684884
217.819,84.543,302.362,517.0870337,235.2561825
221.39,85.891,307.281,502.567746,242.3901262
211.89,79.949,291.839,494.0055563,848.7789771
189.706,69.305,259.011,434.7114815,763.7874027
156.952,66.447,223.399,369.6315526,635.9375142
112.048,55.49,167.538,265.1072551,469.3792412
65.107,39.515,104.622,169.3892608,276.7445462
19.838,16.216,36.054,52.60463633,90.11795783
0,0,0,0.510087899,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0.623035934
8.806,3.351,12.157,1.792594617,35.2543608
30.115,12.157,42.272,19.51086214,146.898028
58.379,24.346,82.725,41.43006786,181.3071002
72.92,28.521,101.441,66.85794963,362.971262
97.378,37.77,135.148,95.61962017,390.6763219
93.726,35.731,129.457,107.3552853,48.91014255
95.691,36.44,132.131,126.487225,402.3864827
120.453,46.057,166.51,135.6032245,425.1837683
113.302,43.133,156.435,115.338161,167.407205
126.963,47.677,174.64,103.4348955,49.66070046
114.073,46.024,160.097,88.26342397,39.67026461
108.986,53.181,162.167,66.68670583,145.1527987
78.987,50.68,129.667,40.40260509,64.31115362
23.299,20.318,43.617,14.6395227,3.749146058
0.158,0.058,0.216,0.517374869,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13.349,5.72,19.069,8.48567655,3.789224393
21.34,8.008,29.348,108.3681742,26.20758756
52.232,21.083,73.315,221.4510179,28.164139
96.082,41.862,137.944,392.9535,42.21341713
142.254,60.377,202.631,540.8607733,53.46814228
128.52,49.716,178.236,648.001093,184.6773239
120.144,46.064,166.208,718.0215876,710.0059207
104.098,39.734,143.832,760.3515963,907.3297809
84.131,31.947,116.078,771.4970169,932.2439313
14.046,5.26,19.306,730.9960377,614.5065355
72.832,28.315,101.147,640.7141231,388.7234139
53.569,21.228,74.797,516.1579451,328.376372
12.512,4.682,17.194,371.2638339,307.9145603
4.19,1.559,5.749,191.7092499,89.74267887
0,0,0,1.114906408,0.604818509
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11.711,5.676,17.387,5.39235779,9.046773239
36.019,19.416,55.435,81.30801111,7.359839687
73.503,40.255,113.758,187.315207,235.5986701
119.833,59.871,179.704,278.846837,139.0426743
148.331,64.875,213.206,333.1238329,368.6769595
163.319,64.425,227.744,421.9337797,291.0197204
163.288,63.495,226.783,477.205447,456.9622444
166.155,64.601,230.756,500.268707,564.1134946
172.135,66.104,238.239,503.431252,360.6285012
180.111,67.347,247.458,468.8545794,199.9180216
131.064,54.759,185.823,356.187093,594.2159676
94.463,45.459,139.922,269.9093683,109.7599854
53.065,30.44,83.505,173.845243,22.86651182
13.553,9.474,23.027,67.04376736,3.727285148
0,0,0,0.513731384,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9.596,3.904,13.5,7.738762126,32.38329462
35.24,15.782,51.022,106.0071959,118.3148882
59.494,26.609,86.103,220.0519197,252.6939017
137.224,72.137,209.361,391.9624721,414.807123
174.17,82.703,256.873,540.580225,576.4685522
233.43,95.477,328.907,654.213235,854.5794052
237.228,95.152,332.38,716.6188459,792.0426288
170.409,66.565,236.974,751.694676,664.9870201
131.751,50.499,182.25,754.1030195,638.2802751
89.433,33.926,123.359,710.3775561,511.2392403
64.991,24.82,89.811,617.1881405,372.8633238
33.773,12.717,46.49,490.209045,253.7067905
17.006,6.375,23.381,336.7891788,95.47023728
5.662,2.11,7.772,165.9971763,32.048094
0,0,0,0.513731384,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12.192,6.12,18.312,1.133123833,31.13722275
38.845,25.943,64.788,38.71567154,116.1287972
82.871,57.359,140.23,97.87493738,252.7740584
131.15,74.53,205.68,159.766817,368.1304368
170.444,81.989,252.433,218.1245161,430.4413171
204.104,84.189,288.293,241.0383932,508.7981054
224.953,91.06,316.013,331.3676732,624.456893
229.681,92.91,322.591,243.5523979,421.4710571
218.743,85.837,304.58,293.1110807,607.7624448
196.488,74.103,270.591,295.7234595,325.1409573
160.462,71.304,231.766,252.0526484,277.3165733
113.942,60.907,174.849,164.4013299,157.926857
62.301,41.007,103.308,137.4067496,238.422371
16.552,13.205,29.757,74.5602769,79.08912875
0,0,0,1.114906408,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11.981,5.637,17.618,1.122193378,39.56096006
37.579,24.808,62.387,48.57129845,104.3858451
80.37,55.197,135.567,105.3513686,125.397823
127.073,71.967,199.04,185.0453158,344.0178531
164.02,78.707,242.727,243.8693811,480.48094
194.55,80.475,275.025,239.1838594,469.3901717
214.01,86.912,300.922,300.1976591,595.0721865
217.557,88.25,305.807,305.8778522,471.5726192
206.771,81.604,288.375,248.2269891,114.3362026
180.752,68.739,249.491,187.3297809,118.7302455
149.236,66.12,215.356,178.3340165,198.3877579
106.232,56.239,162.471,135.0858496,12.75219748
55.39,33.807,89.197,91.99799608,40.70501435
4.818,1.794,6.612,41.99116455,3.654415448
0,0,0,0.506444414,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6.811,2.586,9.397,1.118549893,21.8754839
34.408,18.688,53.096,9.731748417,100.1921938
68.51,32.263,100.773,21.60222253,234.5493464
101.275,44.56,145.835,414.0019128,313.5073097
143.548,63.953,207.501,368.6478116,278.2529489
114.926,44.725,159.651,442.978549,358.2420185
109.199,41.926,151.125,335.0403061,407.4910051
130.5,50.731,181.231,461.7315662,400.127522
131.078,50.644,181.722,202.8656009,503.9595573
157.616,60.312,217.928,71.3576536,534.9510407
137.624,60.283,197.907,298.4961516,514.849934
84.033,40.436,124.469,29.26082798,371.2856948
66.206,40.375,106.581,16.4867696,269.0640798
7.474,2.79,10.264,5.170105206,48.75711618
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10.454,4.801,15.255,4.627225942,1.340802478
35.754,23.347,59.101,93.73229494,73.32877898
77.666,52.848,130.514,207.2851482,27.71599034
123.365,70.065,193.43,373.038211,84.03333789
160.13,77.445,237.575,522.2279911,165.9753154
193.188,81.137,274.325,628.093091,210.618937
214.555,88.498,303.053,693.8689256,263.3948171
217.882,89.722,307.604,733.965478,308.3153436
209.5,84.074,293.574,747.0127977,325.4943754
187.365,72.275,259.64,704.7629458,317.4714214
150.869,68.204,219.073,612.7649497,229.4011022
107.003,58.234,165.237,491.8704741,127.9045407
54.298,33.123,87.421,343.070547,52.13462677
4.6,1.712,6.312,159.4316163,0.604818509
0,0,0,0.506444414,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.529,2.06,7.589,16.25723004,30.13890787
39.122,21.757,60.879,111.935146,53.29689848
77.346,53.009,130.355,81.04932368,306.2349137
123.225,70.384,193.609,195.1086214,361.8308512
161.505,79.185,240.69,667.2824156,558.1928314
193.202,81.747,274.949,486.1064808,654.0383477
213.871,88.76,302.631,773.8871431,24.09436626
216.123,89.439,305.562,530.8266157,97.1899622
206.497,83.329,289.826,55.98943389,475.0448604
184.738,71.749,256.487,50.05419684,137.5488455
151.53,69.045,220.575,40.77788405,496.9276313
103.29,55.981,159.271,28.24065218,462.1724279
52.411,33.206,85.617,16.04226443,237.2600993
3.928,1.461,5.389,5.279409755,33.45083572
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.574,2.076,7.65,3.967755158,12.82142369
37.06,21.182,58.242,89.52406977,97.80571116
72.584,41.534,114.118,206.7167646,187.8507993
128.223,73.773,201.996,374.142187,280.0091087
162.755,80.018,242.773,520.3843877,374.6850663
187.934,78.863,266.797,625.0325636,471.4195928
186.046,75.873,261.919,683.0441317,524.6144737
177.974,71.759,249.733,716.6698547,541.3271394
153.854,60.404,214.258,712.825978,382.5695678
142.899,55.266,198.165,669.5195154,372.7212279
103.943,42.26,146.203,575.7799335,274.6969076
69.374,30.674,100.048,453.668534,166.6530036
30.257,14.841,45.098,300.7113904,76.48403698
0.758,0.28,1.038,132.5317666,2.92571845
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.763,0.281,1.044,1.158628228,2.97672724
9.604,3.588,13.192,42.19155622,100.6403425
20.063,7.526,27.589,119.8378649,175.7580726
29.635,11.146,40.781,247.1193697,367.7843057
38.268,14.42,52.688,347.0018673,635.4237828
43.981,16.614,60.595,409.9795054,712.345038
46.853,17.696,64.549,542.6351505,945.7758346
49.359,18.651,68.01,597.15626,662.0649451
44.744,16.897,61.641,457.1079838,474.8189643
39.484,14.883,54.367,515.7935966,12.44978822
31.933,12.017,43.95,343.1069818,200.1439177
21.204,7.958,29.162,310.9386528,51.71198251
10.036,3.751,13.787,241.931047,38.73024548
0.756,0.278,1.034,80.37892244,2.266247666
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3.041,1.13,4.171,0.517374869,2.943935875
